Date,sentiment,sentiment_label,Open,High,Low,Close,Volume
2023-12-24,71,Greed,43702.13,43927.88,42850.2,43017.9,20946516344.444443
2023-12-25,73,Greed,42972.39,43725.61,42764.0,43613.88,27513077611.38889
2023-12-26,71,Greed,43576.08,43576.08,41723.24,42519.8,32193618867.555557
2023-12-27,73,Greed,42508.97,43624.64,42154.05,43384.25,33673429434.85764
2023-12-28,73,Greed,43435.28,43730.03,42321.07,42592.06,35344996354.704865
2023-12-29,65,Greed,42563.72,43033.78,41683.16,42057.41,35226725843.31597
2023-12-30,68,Greed,42070.91,42570.01,41539.76,42198.85,34749601493.03125
2023-12-31,67,Greed,42140.32,42814.17,42000.02,42224.09,25925718093.87847
2024-01-01,65,Greed,42276.34,44122.03,42227.99,44122.03,25446134905.26736
2024-01-02,71,Greed,44179.5,45846.21,44179.5,44957.63,46593616092.15278
2024-01-03,70,Greed,44944.83,45474.95,40931.46,42818.03,99124375067.69098
2024-01-04,68,Greed,42845.26,44664.55,42635.44,44188.15,163905349005.13196
2024-01-05,72,Greed,44168.03,44229.51,43142.74,44112.11,142446432011.0521
2024-01-06,70,Greed,44145.12,44180.03,43454.05,43941.78,116258879408.9236
2024-01-07,71,Greed,43966.93,44442.83,43625.9,43850.46,96328651324.8264
2024-01-08,71,Greed,43923.68,47200.03,43260.51,46900.01,122271995738.0
2024-01-09,76,Extreme Greed,46951.07,47842.37,45412.61,46082.08,111771707928.25694
2024-01-10,73,Greed,46106.95,47629.98,44632.42,46564.21,62473093954.77778
2024-01-11,76,Extreme Greed,46639.46,48853.77,45699.32,46356.96,86342160205.33333
2024-01-12,71,Greed,46342.02,46416.33,41903.92,42896.05,64928724108.97917
2024-01-13,64,Greed,42797.5,43250.08,42463.07,42840.02,59386885600.34722
2024-01-14,60,Greed,42847.96,43054.18,41737.9,41737.9,25534697690.21875
2024-01-15,52,Neutral,41746.55,43369.82,41746.55,42611.43,33261581208.305557
2024-01-16,64,Greed,42523.93,43525.03,42090.04,43137.2,35476803078.46181
2024-01-17,60,Greed,43137.99,43188.0,42259.96,42764.71,37465467149.12153
2024-01-18,63,Greed,42777.87,42916.99,40751.17,41296.92,33298896660.055557
2024-01-19,51,Neutral,41316.12,42186.01,40336.03,41627.16,43162587574.993034
2024-01-20,52,Neutral,41659.07,41857.38,41467.97,41668.99,34880561427.47569
2024-01-21,56,Greed,41696.07,41864.33,41530.03,41549.91,17460482792.76736
2024-01-22,55,Greed,41580.35,41685.73,39516.98,39516.98,28953952802.55208
2024-01-23,50,Neutral,39567.96,40166.68,38604.83,39873.77,47245661174.88194
2024-01-24,48,Neutral,39904.06,40538.01,39571.64,40145.83,41582556190.39584
2024-01-25,52,Neutral,40085.18,40278.07,39579.43,39929.16,30611272945.243057
2024-01-26,49,Neutral,39961.1,42205.19,39829.36,41866.1,32727132166.55208
2024-01-27,55,Greed,41814.0,42190.01,41473.93,42112.7,33456456024.32986
2024-01-28,54,Neutral,42098.02,42834.18,41696.43,42018.7,23994200912.28125
2024-01-29,55,Greed,42031.02,43283.58,41847.34,43269.41,27591401455.65625
2024-01-30,61,Greed,43302.73,43791.13,42811.98,42915.56,35745948974.37153
2024-01-31,60,Greed,42945.4,43741.81,42287.98,42611.24,36387883734.60416
2024-02-01,63,Greed,42587.2,43239.64,41932.02,43069.45,39191696926.06944
2024-02-02,63,Greed,43082.94,43424.42,42629.75,43189.15,33012863715.56597
2024-02-03,60,Greed,43185.79,43355.96,42925.88,42970.67,26212803849.489586
2024-02-04,60,Greed,43006.66,43107.98,42228.04,42609.98,21504822984.77778
2024-02-05,60,Greed,42582.94,43494.23,42286.04,42713.66,27475772366.961807
2024-02-06,64,Greed,42708.71,43360.57,42578.66,43105.15,29890974499.01389
2024-02-07,62,Greed,43096.02,44334.08,42795.21,44328.04,27981396003.07986
2024-02-08,66,Greed,44345.87,45550.04,44345.87,45315.99,38857280496.84722
2024-02-09,72,Greed,45288.66,48076.09,45252.45,47093.93,47445816052.14931
2024-02-10,74,Greed,47122.11,48080.16,46879.57,47760.23,45283385490.22222
2024-02-11,71,Greed,47751.14,48534.61,47608.53,48269.68,30911023232.65278
2024-02-12,70,Greed,48297.37,50255.98,47745.03,50017.36,38777494088.96528
2024-02-13,79,Extreme Greed,49917.25,50204.94,48449.96,49741.98,53115326968.27431
2024-02-14,74,Greed,49699.59,51945.99,49324.02,51819.74,51748211301.513885
2024-02-15,72,Greed,51783.92,52771.03,51325.97,51888.33,53084197642.982635
2024-02-16,72,Greed,51880.02,52467.94,51629.9,52121.96,47646573465.986115
2024-02-17,76,Extreme Greed,52124.14,52149.08,50630.03,51673.99,35178091490.833336
2024-02-18,72,Greed,51642.61,52338.43,51214.73,52119.06,31540616364.510414
2024-02-19,75,Greed,52126.89,52476.91,51735.45,51739.37,32201907719.760414
2024-02-20,72,Greed,51774.73,52887.96,50803.55,52278.15,44183700165.34028
2024-02-21,78,Extreme Greed,52258.8,52341.7,50772.85,51833.0,52153948766.12847
2024-02-22,74,Greed,51849.39,52026.56,50947.82,51339.49,46651103476.97569
2024-02-23,76,Extreme Greed,51288.38,51501.55,50660.19,50830.04,39680259961.607635
2024-02-24,72,Greed,50744.12,51664.32,50590.04,51549.1,32742452148.96875
2024-02-25,74,Greed,51568.16,51932.93,51340.03,51743.97,26223098130.645832
2024-02-26,72,Greed,51721.05,54899.99,50934.63,54454.91,36653055557.65625
2024-02-27,79,Extreme Greed,54476.52,57501.14,54463.73,57029.24,81134638355.5243
2024-02-28,82,Extreme Greed,57037.37,63699.03,56731.11,62497.28,96554866216.25348
2024-02-29,80,Extreme Greed,62432.07,63470.48,60559.34,61256.01,144705189244.5
2024-03-01,80,Extreme Greed,61153.2,62936.0,60791.79,62481.07,86080951475.55902
2024-03-02,80,Extreme Greed,62381.06,62381.06,61675.41,62004.02,56200041952.97222
2024-03-03,83,Extreme Greed,61987.33,63182.52,61424.1,63099.99,39229163265.52778
2024-03-04,82,Extreme Greed,63130.26,68363.17,62812.07,68208.36,71996842646.85764
2024-03-05,90,Extreme Greed,68245.95,68887.74,61397.72,63971.07,119040375749.31818
2024-03-06,75,Greed,63765.18,67573.33,62793.17,66137.13,148672936177.77777
2024-03-07,82,Extreme Greed,66075.98,67854.61,65688.09,66903.82,83067313501.0382
2024-03-08,81,Extreme Greed,66823.18,69451.15,66398.03,68202.87,71079775498.71527
2024-03-09,84,Extreme Greed,68124.12,68641.97,67899.97,68513.59,74958968163.57986
2024-03-10,79,Extreme Greed,68313.27,69857.99,68231.15,68949.74,45808616696.33681
2024-03-11,82,Extreme Greed,68959.19,72708.04,67777.97,72094.44,79078213966.75348
2024-03-12,81,Extreme Greed,72085.08,72493.29,69356.89,71473.86,89227745554.75694
2024-03-13,81,Extreme Greed,71462.21,73607.76,71333.36,73087.95,91851042512.40276
2024-03-14,88,Extreme Greed,73082.35,73628.43,68699.98,71432.39,75391048865.6875
2024-03-15,83,Extreme Greed,71388.99,72305.13,65867.11,69532.18,124794270434.01744
2024-03-16,81,Extreme Greed,69491.06,69931.27,65249.77,65286.52,92160775812.01042
2024-03-17,79,Extreme Greed,65340.0,68870.99,64949.86,68650.08,84216901410.82639
2024-03-18,77,Extreme Greed,68393.46,68920.04,66689.99,67711.55,70655312794.54514
2024-03-19,79,Extreme Greed,67610.0,68096.05,61624.96,61981.15,102045256284.40971
2024-03-20,74,Greed,61972.04,67982.18,60941.74,67854.02,115391694995.10416
2024-03-21,78,Extreme Greed,67842.99,68091.76,64650.4,65476.17,95877864553.05208
2024-03-22,75,Greed,65499.91,66630.0,62572.56,63567.63,70832261570.22299
2024-03-23,73,Greed,63799.98,65980.04,63119.94,64238.03,64367437851.295135
2024-03-24,74,Greed,64004.05,67577.97,63800.19,67246.83,45004303016.263885
2024-03-25,75,Greed,67190.84,70929.95,66463.94,69901.99,59754058610.107635
2024-03-26,81,Extreme Greed,69890.04,71489.41,69468.56,70059.97,73539340915.59027
2024-03-27,83,Extreme Greed,70007.73,71645.99,68515.98,69529.85,66048307394.06597
2024-03-28,80,Extreme Greed,69470.04,71529.96,69000.37,70702.74,67541826095.72474
2024-03-29,79,Extreme Greed,70777.96,70893.95,69130.05,69850.52,51437435661.07317
2024-03-30,75,Greed,69850.56,70255.82,69560.02,69674.78,39660445250.3125
2024-03-31,75,Greed,69585.1,71345.73,69585.1,71216.98,33677901684.583332
2024-04-01,79,Extreme Greed,71286.78,71286.78,68246.03,69731.26,48160176927.625
2024-04-02,79,Extreme Greed,69660.01,69660.01,64706.05,65448.35,76064873523.09375
2024-04-03,71,Greed,65441.29,66778.9,64792.98,66074.16,72688212424.20833
2024-04-04,70,Greed,65963.32,69060.0,65139.94,68461.23,54141942846.19231
2024-04-05,79,Extreme Greed,68487.85,68613.19,66099.34,67928.77,65461159217.25347
2024-04-06,75,Greed,67820.6,69566.35,67492.52,68904.86,48123401317.81944
2024-04-07,78,Extreme Greed,68884.31,70242.04,68850.36,69388.74,38671272310.635414
2024-04-08,76,Extreme Greed,69360.36,72724.2,69169.74,71631.77,53132608634.298615
2024-04-09,80,Extreme Greed,71631.94,71714.42,68442.77,69198.22,132212729053.50348
2024-04-10,78,Extreme Greed,69156.0,71078.17,67590.15,70513.6,158873955437.3136
2024-04-11,76,Extreme Greed,70631.08,71247.81,69587.99,70112.05,163547750232.02777
2024-04-12,79,Extreme Greed,70006.21,71173.45,66012.76,67208.21,156492733608.7986
2024-04-13,72,Greed,67129.0,67890.08,61480.0,64255.94,170831383575.80554
2024-04-14,72,Greed,63919.56,65737.76,62168.38,65582.95,193384733405.9271
2024-04-15,74,Greed,65666.9,66716.61,62664.83,63496.91,167288178450.46527
2024-04-16,65,Greed,63408.02,64279.61,61721.75,63679.78,164862168464.25696
2024-04-17,67,Greed,63793.38,64409.61,60035.04,61309.97,159271475773.6007
2024-04-18,57,Greed,61277.35,64049.91,60896.0,63418.0,162264150662.4331
2024-04-19,66,Greed,63459.73,65384.6,59734.42,63965.95,179591776267.1359
2024-04-20,66,Greed,63818.04,65351.33,63321.19,64857.99,153799823273.2257
2024-04-21,72,Greed,64940.62,65638.74,64302.47,64896.87,132646330534.83331
2024-04-22,73,Greed,64937.94,67180.03,64598.0,66818.89,140020711835.5104
2024-04-23,71,Greed,66822.2,67174.02,65884.15,66386.61,140913944149.0486
2024-04-24,72,Greed,66414.01,67070.4,63742.73,64291.07,138491370322.2986
2024-04-25,72,Greed,64289.6,65083.98,62956.04,64495.27,149157965211.65625
2024-04-26,70,Greed,64486.53,64732.29,63397.37,63806.23,144552429807.04514
2024-04-27,67,Greed,63770.01,63891.08,62593.31,63483.13,131524789158.24306
2024-04-28,65,Greed,63461.99,64300.03,62875.28,63059.25,123978125785.5382
2024-04-29,67,Greed,63109.65,64070.04,61835.95,63817.97,128855842856.74306
2024-04-30,67,Greed,63822.08,64654.02,59265.11,60761.95,143219209457.94446
2024-05-01,54,Neutral,60669.84,60762.08,56721.02,58266.04,159023293590.83334
2024-05-02,43,Fear,58365.01,59545.21,57003.3,59134.5,131432823893.60416
2024-05-03,48,Neutral,59112.48,63176.02,58837.01,62799.97,104745197131.86806
2024-05-04,67,Greed,62870.12,64469.81,62642.67,63880.04,105858800461.71877
2024-05-05,69,Greed,63893.95,64479.4,63010.78,64040.05,89483521887.88542
2024-05-06,71,Greed,64011.98,65424.77,62970.14,63197.19,95229564647.93056
2024-05-07,68,Greed,63165.14,64322.23,62292.05,62380.43,102284339989.3368
2024-05-08,64,Greed,62312.12,62947.97,60957.21,61220.05,96231033741.69098
2024-05-09,55,Greed,61203.59,63349.87,60746.02,63110.01,96371791598.55902
2024-05-10,66,Greed,63074.05,63463.95,60318.78,60887.95,99784445417.81598
2024-05-11,53,Neutral,60800.03,61391.96,60560.03,60784.24,93416078524.9132
2024-05-12,56,Greed,60816.04,61763.99,60689.41,61549.96,76159301784.85764
2024-05-13,57,Greed,61444.49,63332.96,60786.91,62917.18,90675951502.60416
2024-05-14,66,Greed,62940.1,63053.02,61157.62,61602.22,96890384586.05902
2024-05-15,64,Greed,61577.48,66390.0,61404.32,66247.62,100366232949.29514
2024-05-16,70,Greed,66206.5,66598.22,64665.08,65249.97,115681520609.19792
2024-05-17,74,Greed,65234.32,67399.94,65156.23,67004.04,102634356864.29514
2024-05-18,73,Greed,67030.03,67376.41,66640.01,66914.58,93829825867.83331
2024-05-19,72,Greed,66915.16,67598.31,66005.33,66347.05,84425742668.57986
2024-05-20,70,Greed,66278.22,71456.55,66139.62,71418.17,97673519611.45486
2024-05-21,76,Extreme Greed,71413.26,71739.14,69266.38,70104.4,140382014974.79166
2024-05-22,76,Extreme Greed,70145.51,70599.97,69048.6,69224.99,116115129934.34377
2024-05-23,76,Extreme Greed,69166.59,70036.03,66671.21,67923.97,111358739714.12152
2024-05-24,74,Greed,67989.95,69184.6,66714.03,68534.95,118732856369.60764
2024-05-25,76,Extreme Greed,68549.98,69544.36,68529.54,69264.99,98349462378.77084
2024-05-26,75,Greed,69284.48,69464.03,68313.96,68552.6,88617970999.7743
2024-05-27,74,Greed,68513.99,70660.82,68271.15,69446.22,94366758873.81598
2024-05-28,72,Greed,69377.71,69469.69,67284.99,68397.44,104610415892.73264
2024-05-29,72,Greed,68398.42,68917.38,67172.01,67665.53,100941705870.14584
2024-05-30,73,Greed,67575.28,69472.55,67191.52,68375.98,99654420792.42014
2024-05-31,73,Greed,68352.12,68894.35,66741.31,67576.21,99878780775.00348
2024-06-01,72,Greed,67545.59,67865.07,67467.77,67747.95,92032958380.85416
2024-06-02,73,Greed,67766.88,68429.33,67399.94,67781.47,81799035674.69444
2024-06-03,73,Greed,67779.94,70212.93,67634.05,68808.7,97398272823.32986
2024-06-04,73,Greed,68809.87,71020.04,68633.19,70599.0,104654845182.98264
2024-06-05,75,Greed,70537.85,71696.85,70443.46,71131.93,111311224610.05208
2024-06-06,78,Extreme Greed,71087.06,71603.24,70330.65,70783.1,102877542640.21877
2024-06-07,77,Extreme Greed,70799.08,71968.03,68728.21,69375.8,106092074580.18056
2024-06-08,72,Greed,69355.62,69582.23,69224.59,69316.65,103610754573.20831
2024-06-09,75,Greed,69310.52,69850.12,69169.97,69657.34,83310044389.57639
2024-06-10,72,Greed,69648.18,70160.0,69258.75,69519.27,87451861112.73958
2024-06-11,74,Greed,69540.15,69580.24,66193.56,67345.04,104796038194.81944
2024-06-12,72,Greed,67314.24,69980.04,66960.38,68270.22,107347892439.03471
2024-06-13,70,Greed,68263.95,68393.59,66436.08,66771.55,111573193221.80902
2024-06-14,74,Greed,66772.99,67343.12,65117.84,66052.46,98995504258.57986
2024-06-15,74,Greed,65992.06,66441.35,65916.0,66198.06,91215626049.64584
2024-06-16,71,Greed,66228.19,66964.66,66064.03,66661.05,76461375993.26389
2024-06-17,71,Greed,66679.37,67247.97,65199.99,66491.14,86664744891.26389
2024-06-18,74,Greed,66487.62,66514.58,64154.04,65098.92,105436105675.87848
2024-06-19,64,Greed,65175.32,65631.97,64693.19,64950.06,99459975582.0
2024-06-20,60,Greed,64974.38,66411.96,64595.1,64881.08,86987051058.93056
2024-06-21,63,Greed,64870.0,65055.95,63472.0,64097.29,91064047001.40276
2024-06-22,53,Neutral,64131.09,64505.96,63980.01,64272.8,81694907535.11806
2024-06-23,55,Greed,64261.95,64521.03,63290.43,63290.43,68549855803.18056
2024-06-24,51,Neutral,63197.97,63316.01,58946.24,60382.81,88214365730.36458
2024-06-25,30,Fear,60297.21,62231.16,60272.58,61789.98,105012900610.22224
2024-06-26,46,Fear,61804.76,62357.58,60761.24,60761.24,101705522290.09029
2024-06-27,40,Fear,60854.02,62338.43,60666.19,61646.05,121597828546.94098
2024-06-28,47,Neutral,61617.14,62200.29,60080.0,60427.86,86177794784.1875
2024-06-29,30,Fear,60427.81,61210.0,60426.02,60964.17,81524470017.98264
2024-06-30,47,Neutral,60986.67,62990.1,60660.77,62849.53,72644110248.8125
2024-07-01,53,Neutral,62771.97,63844.24,62597.62,62889.92,86017960841.93056
2024-07-02,51,Neutral,62906.0,63243.07,61816.25,62127.95,83918670305.98611
2024-07-03,50,Neutral,62127.99,62285.9,59521.02,60294.75,87751477173.18056
2024-07-04,44,Fear,60208.62,60465.72,56809.43,57142.0,101841641575.29169
2024-07-05,29,Fear,57043.9,57434.94,53761.07,56691.34,122554076854.67014
2024-07-06,26,Fear,56628.73,58398.11,56050.98,58232.99,98029265844.13194
2024-07-07,29,Fear,58230.16,58374.36,55818.0,55878.38,79631334264.54167
2024-07-08,28,Fear,55857.81,57909.97,54411.12,56681.81,99609702443.84029
2024-07-09,27,Fear,56646.67,58127.91,56409.45,57995.99,100398238221.78049
2024-07-10,28,Fear,57923.75,59317.95,57193.27,57719.47,91848128823.29268
2024-07-11,29,Fear,57619.19,59282.81,57174.19,57381.96,91437938548.90907
2024-07-12,25,Extreme Fear,57299.22,58519.96,56607.98,57899.96,93418137284.68292
2024-07-13,25,Extreme Fear,57858.96,59687.99,57774.09,59174.19,83611257769.9547
2024-07-14,33,Fear,59318.59,61330.03,59316.48,60946.02,85066289307.21603
2024-07-15,52,Neutral,60876.22,64819.37,60680.22,64819.37,100145806081.73868
2024-07-16,65,Greed,64868.03,65264.81,62529.99,65119.1,116542026597.43556
2024-07-17,69,Greed,65076.01,66022.58,63951.49,64120.47,113492292607.62367
2024-07-18,61,Greed,64159.97,65088.95,63253.12,63966.13,99977799879.21254
2024-07-19,60,Greed,63910.04,67348.04,63311.26,66648.03,101639252770.35191
2024-07-20,74,Greed,66699.54,67536.34,66263.2,67182.45,104553506285.97212
2024-07-21,74,Greed,67102.0,68286.03,66038.96,68071.99,89676444049.20906
2024-07-22,70,Greed,68178.02,68428.05,66617.59,67587.97,112174263548.25964
2024-07-23,71,Greed,67537.99,67693.99,65528.37,65914.55,115158262082.33447
2024-07-24,69,Greed,65989.99,67054.0,65249.96,65412.03,107162775416.8258
2024-07-25,68,Greed,65453.96,66042.03,63509.02,65750.02,111090252492.92683
2024-07-26,68,Greed,65828.01,68200.04,65828.01,67914.02,113089301630.39372
2024-07-27,72,Greed,67865.97,69386.01,66800.05,68045.98,102398740886.43904
2024-07-28,71,Greed,67699.97,68270.69,67070.3,68234.91,115846507993.94774
2024-07-29,74,Greed,68190.01,69947.98,66694.08,66810.03,101383758813.21254
2024-07-30,67,Greed,66743.69,66988.03,65500.99,66244.03,114280185390.73868
2024-07-31,61,Greed,66095.88,66779.95,64565.99,64665.98,104724657195.78746
2024-08-01,52,Neutral,64690.06,65535.99,62356.12,65409.83,115915313679.64111
2024-08-02,57,Greed,65470.03,65526.01,61377.99,61487.05,126678255697.5784
2024-08-03,37,Fear,61551.85,62193.7,59959.55,60760.03,127508490963.4878
2024-08-04,34,Fear,60721.48,61077.99,57382.0,58074.85,92944193833.3798
2024-08-05,26,Fear,58282.02,58282.02,49435.77,54006.0,212195781011.7108
2024-08-06,17,Extreme Fear,54153.99,56949.51,54153.99,55982.04,180069767679.24042
2024-08-07,29,Fear,55931.96,57657.97,54669.95,55024.11,115542644837.35191
2024-08-08,20,Extreme Fear,55208.09,62442.19,54745.98,61837.93,115082738098.83276
2024-08-09,48,Neutral,61642.59,61642.59,59699.99,60848.51,119380537562.54008
2024-08-10,40,Fear,60707.54,61178.66,60262.05,60875.98,95154408736.78746
2024-08-11,39,Fear,60958.03,61554.95,58439.57,58819.99,79394741807.11847
2024-08-12,25,Extreme Fear,58804.02,60469.67,57916.99,59342.02,100105883667.67249
2024-08-13,31,Fear,59455.98,61507.57,58526.98,60565.01,103696068413.57144
2024-08-14,30,Fear,60460.83,61459.95,58577.96,58730.93,100245718135.20906
2024-08-15,29,Fear,58731.42,59808.54,56658.81,57600.0,103561753070.77351
2024-08-16,27,Fear,57523.11,59806.42,57168.52,58902.1,106395319154.49826
2024-08-17,25,Extreme Fear,58902.94,59669.97,58855.66,59420.03,88140111621.74216
2024-08-18,31,Fear,59479.04,60212.28,58525.95,58525.95,80655928562.98607
2024-08-19,28,Fear,58320.02,59562.71,57928.86,59562.71,93178855472.10802
2024-08-20,30,Fear,59448.0,61315.96,58705.68,59056.01,103619917438.0662
2024-08-21,26,Fear,59114.41,61813.19,58907.09,61109.99,109456682134.21603
2024-08-22,39,Fear,61167.48,61379.44,59953.14,60386.02,109925654743.1324
2024-08-23,34,Fear,60392.09,64851.37,60392.09,63979.97,109681143161.26572
2024-08-24,56,Greed,64090.69,64416.96,63625.97,64107.98,125881577994.09409
2024-08-25,54,Neutral,64184.99,64837.15,63792.95,64279.03,94619490854.93729
2024-08-26,55,Greed,64347.03,64374.01,62866.04,62866.04,101203762857.35191
2024-08-27,48,Neutral,62828.6,63189.69,58564.03,59503.05,109127583964.41116
2024-08-28,30,Fear,59320.04,60162.0,57933.03,59034.65,125193171751.83276
2024-08-29,29,Fear,59076.95,61106.97,58821.98,59348.98,110310423675.44948
2024-08-30,34,Fear,59295.05,59763.02,57944.0,59158.0,106977637878.67249
2024-08-31,29,Fear,59115.46,59382.99,58800.05,58965.98,102719941863.68292
2024-09-01,26,Fear,58972.96,59038.16,57268.97,57341.08,99808533702.47038
2024-09-02,26,Fear,57333.38,59350.72,57297.96,59127.62,111999098228.25436
2024-09-03,26,Fear,59105.91,59764.0,57544.01,57544.01,110839951228.43204
2024-09-04,27,Fear,57644.03,58489.96,55737.91,57984.05,119214510126.47386
2024-09-05,29,Fear,58006.56,58284.98,55835.0,56170.04,115814349011.1324
2024-09-06,22,Extreme Fear,56209.17,56896.3,52738.0,53922.68,120787253459.05226
2024-09-07,23,Extreme Fear,53976.04,54810.03,53767.28,54188.32,121445897017.69336
2024-09-08,29,Fear,54116.16,55228.47,53694.23,54823.96,77973295408.60278
2024-09-09,26,Fear,54777.01,57869.99,54624.95,57031.98,95723896724.91228
2024-09-10,33,Fear,56964.02,57984.81,56487.58,57627.99,103703769724.7317
2024-09-11,37,Fear,57600.01,57960.58,55588.99,57364.02,108220528609.446
2024-09-12,31,Fear,57371.99,58514.55,57371.99,58116.05,112051169145.18466
2024-09-13,32,Fear,58153.97,60593.91,57688.82,60575.47,101420595997.81184
2024-09-14,50,Neutral,60560.04,60590.1,59530.84,59987.93,100482054719.0662
2024-09-15,51,Neutral,59999.98,60375.64,58855.95,59198.11,77829620369.19164
2024-09-16,39,Fear,59191.96,59191.96,57549.78,58229.2,94703021874.56444
2024-09-17,33,Fear,58267.94,61259.99,57620.0,60303.5,101668766635.31708
2024-09-18,45,Fear,60313.98,61449.14,59216.01,61449.14,110043990808.47038
2024-09-19,49,Neutral,61831.96,63819.92,61592.0,62953.98,127035448554.81534
2024-09-20,54,Neutral,62935.88,64053.96,62400.04,63102.03,115934019619.8014
2024-09-21,54,Neutral,63112.9,63519.41,62823.98,63389.92,94051059382.0453
2024-09-22,52,Neutral,63359.99,63868.07,62476.04,63575.97,84841750994.446
2024-09-23,50,Neutral,63467.95,64644.96,62842.02,63332.69,107862272444.6202
2024-09-24,54,Neutral,63346.7,64587.13,62752.04,64335.62,103073420384.87804
2024-09-25,59,Greed,64208.02,64669.95,62957.27,63165.61,103767866644.8014
2024-09-26,50,Neutral,63140.63,65616.04,62792.05,65142.08,103723189296.0662
2024-09-27,61,Greed,65107.96,66380.99,64850.01,65762.47,114291841891.12892
2024-09-28,64,Greed,65816.87,66190.2,65436.71,65923.99,93228914145.223
2024-09-29,63,Greed,65860.6,66052.0,65438.0,65668.25,77961286117.22649
2024-09-30,61,Greed,65540.0,65554.02,63022.02,63290.0,96312396819.73868
2024-10-01,50,Neutral,63344.0,64125.97,60395.96,60888.04,109318142902.60976
2024-10-02,42,Fear,60816.01,62227.26,60005.98,60670.03,120577794899.03831
2024-10-03,37,Fear,60546.49,61464.04,60077.99,60776.01,115063546329.83624
2024-10-04,41,Fear,60788.37,62445.33,60488.64,62110.02,107180024237.331
2024-10-05,49,Neutral,62198.05,62331.35,61723.39,62084.0,90303823443.8467
2024-10-06,50,Neutral,62000.06,62915.02,61839.92,62823.43,73632122102.43205
2024-10-07,50,Neutral,62845.99,64436.04,62213.98,62300.75,96095290446.22997
2024-10-08,49,Neutral,62319.44,63130.04,61912.01,62215.97,107240146136.86064
2024-10-09,49,Neutral,62130.05,62530.42,60439.87,60647.99,93092147716.1986
2024-10-10,39,Fear,60603.9,61300.02,59017.0,60260.02,93419872142.50174
2024-10-11,32,Fear,60290.3,63270.59,60113.2,62410.61,97531320750.40768
2024-10-12,49,Neutral,62575.79,63440.44,62499.99,63216.04,95040455893.5122
2024-10-13,50,Neutral,63279.91,63279.91,62055.98,62806.34,79286610370.27527
2024-10-14,48,Neutral,62827.65,66419.87,62484.15,66085.97,99886309610.80836
2024-10-15,65,Greed,66091.69,67759.99,64989.97,66984.04,116765204875.63414
2024-10-16,73,Greed,67045.13,68274.26,66793.33,67657.43,85047855179.66202
2024-10-17,71,Greed,67701.14,67923.93,66803.61,67363.67,51428967058.60627
2024-10-18,73,Greed,67399.86,68963.99,67194.06,68465.29,54278095716.083626
2024-10-19,72,Greed,68471.68,68639.99,68042.04,68394.04,39854632469.9338
2024-10-20,73,Greed,68393.94,69315.86,68114.03,68987.76,21401472337.9338
2024-10-21,72,Greed,68997.53,69414.08,66865.98,67440.04,45600677049.55401
2024-10-22,70,Greed,67386.24,67781.79,66698.0,67393.99,55116769379.06969
2024-10-23,71,Greed,67405.32,67405.32,65269.97,66745.54,46287674514.191635
2024-10-24,69,Greed,66649.97,68704.49,66550.03,68234.05,50123672098.26481
2024-10-25,72,Greed,68233.69,68680.88,65750.97,66637.8,47280935128.599304
2024-10-27,74,Greed,67082.64,68300.39,66857.06,68029.34,24371770053.99303
2024-10-28,72,Greed,68033.02,70130.8,67651.1,69892.45,37114871114.24042
2024-10-29,72,Greed,69868.02,73534.9,69787.87,72782.82,69264084198.31708
2024-10-30,77,Extreme Greed,72679.98,72865.93,71511.03,72359.86,71130395353.4251
2024-10-31,77,Extreme Greed,72368.05,72625.19,69788.84,70340.01,53854409839.36585
2024-11-01,75,Greed,70346.9,71520.59,68866.03,69531.96,64764647003.57491
2024-11-02,72,Greed,69608.0,69896.03,69086.03,69319.96,50326627050.18816
2024-11-03,74,Greed,69316.0,69373.64,67593.72,68832.86,36194109863.87805
2024-11-04,70,Greed,68670.68,69346.28,66948.02,67792.92,48962107476.49826
2024-11-05,70,Greed,67853.77,70435.69,67481.95,69348.54,59336565216.83972
2024-11-06,70,Greed,69521.94,76097.95,69439.38,75567.57,137250861477.0453
2024-11-07,77,Extreme Greed,75597.01,76751.96,74433.97,75919.31,103484517640.69336
2024-11-08,75,Greed,75927.95,77115.59,75638.04,76544.78,74504748582.48781
2024-11-09,75,Greed,76424.82,76893.95,75838.0,76615.99,57291171255.585365
2024-11-10,78,Extreme Greed,76539.97,81233.28,76539.97,80409.97,71609202780.14983
2024-11-11,76,Extreme Greed,80486.91,89424.41,80381.97,88627.98,115609444240.777
2024-11-12,80,Extreme Greed,88213.99,89800.23,85175.97,88164.77,200970767179.90244
2024-11-13,84,Extreme Greed,88144.01,93243.92,86204.37,90300.02,160918008013.6864
2024-11-14,88,Extreme Greed,90224.2,91637.55,86938.85,87347.45,153146346263.78745
2024-11-15,80,Extreme Greed,87681.91,91741.72,87140.65,90949.94,115603162996.73868
2024-11-16,86,Extreme Greed,91135.39,91735.96,90131.55,90543.67,87437209941.79442
2024-11-17,90,Extreme Greed,90642.34,91447.99,88768.66,89763.59,59020288900.41115
2024-11-18,83,Extreme Greed,89782.53,92532.0,89453.11,90549.34,78257155574.17421
2024-11-19,90,Extreme Greed,90406.06,93836.94,90406.06,92119.47,103897079169.331
2024-11-20,83,Extreme Greed,92212.04,94819.96,91505.99,94174.71,104283260657.96516
2024-11-21,82,Extreme Greed,94267.41,98789.88,94111.91,98425.93,124061794774.17133
